01295  2007-09-30T18:50:52.500  273.7853298611  244450317.682349     11848.513508  2007-09-30T18:34:47.412  7166662747.006852       0.000000  8420753642.429300  8420753642.314573  -0.030569         0.114727   -63.8          -0.001691  -99999.999999  -999.9  -999.9  
01296  2007-09-30T18:50:53.500  273.7853414351  244450318.682349     11849.206893  2007-09-30T18:34:48.412  7166662747.006852       0.000000  8420753643.122100  8420753643.014419  -0.030564         0.107681   -63.8           0.005364  -99999.999999  -999.9  -999.9  
01297  2007-09-30T18:50:54.500  273.7853530092  244450319.682349     11849.900122  2007-09-30T18:34:49.412  7166662747.006852       0.000000  8420753643.825700  8420753643.713639  -0.030559         0.112061   -63.8           0.001873  -99999.999999  -999.9  -999.9  
01298  2007-09-30T18:50:55.500  273.7853645833  244450320.682349     11850.593195  2007-09-30T18:34:50.412  7166662747.006852       0.000000  8420753644.525400  8420753644.412233  -0.030555         0.113167   -63.8          -0.003954  -99999.999999  -999.9  -999.9  
01299  2007-09-30T18:50:56.500  273.7853761574  244450321.682349     11851.286112  2007-09-30T18:34:51.412  7166662747.006852       0.000000  8420753645.233100  8420753645.110202  -0.030550         0.122898   -63.8          -0.006663  -99999.999999  -999.9  -999.9  
01300  2007-09-30T18:50:57.500  273.7853877314  244450322.682349     11851.978872  2007-09-30T18:34:52.412  7166662747.006852       0.000000  8420753645.921100  8420753645.807546  -0.030545         0.113554   -63.7           0.010700  -99999.999999  -999.9  -999.9  
01301  2007-09-30T18:50:58.500  273.7853993055  244450323.682349     11852.671477  2007-09-30T18:34:53.412  7166662747.006852       0.000000  8420753646.624200  8420753646.504263  -0.030541         0.119937   -63.7          -0.003254  -99999.999999  -999.9  -999.9  
01302  2007-09-30T18:50:59.500  273.7854108796  244450324.682349     11853.363925  2007-09-30T18:34:54.412  7166662747.006852       0.000000  8420753647.306300  8420753647.200356  -0.030536         0.105945   -63.7          -0.000382  -99999.999999  -999.9  -999.9  
01303  2007-09-30T18:51:00.500  273.7854224537  244450325.682349     11854.056218  2007-09-30T18:34:55.412  7166662747.006852       0.000000  8420753648.006400  8420753647.895823  -0.030532         0.110577   -63.7           0.021982  -99999.999999  -999.9  -999.9  
01304  2007-09-30T18:51:01.500  273.7854340277  244450326.682349     11854.748354  2007-09-30T18:34:56.412  7166662747.006852       0.000000  8420753648.704100  8420753648.590666  -0.030527         0.113434   -63.6          -0.011799  -99999.999999  -999.9  -999.9  
01305  2007-09-30T18:51:02.500  273.7854456018  244450327.682349     11855.440334  2007-09-30T18:34:57.412  7166662747.006852       0.000000  8420753649.398400  8420753649.284884  -0.030522         0.113516   -63.6          -0.005655  -99999.999999  -999.9  -999.9  
01306  2007-09-30T18:51:03.500  273.7854571759  244450328.682349     11856.132159  2007-09-30T18:34:58.413  7166662747.006852       0.000000  8420753650.092900  8420753649.978479  -0.030518         0.114421   -63.6          -0.006664  -99999.999999  -999.9  -999.9  
01307  2007-09-30T18:51:04.500  273.7854687500  244450329.682349     11856.823827  2007-09-30T18:34:59.413  7166662747.006852       0.000000  8420753650.778700  8420753650.671450  -0.030513         0.107250   -63.6           0.011400  -99999.999999  -999.9  -999.9  
01308  2007-09-30T18:51:05.500  273.7854803240  244450330.682349     11857.515339  2007-09-30T18:35:00.413  7166662747.006852       0.000000  8420753651.476800  8420753651.363796  -0.030508         0.113004   -63.5          -0.001691  -99999.999999  -999.9  -999.9  
01309  2007-09-30T18:51:06.500  273.7854918981  244450331.682349     11858.206695  2007-09-30T18:35:01.413  7166662747.006852       0.000000  8420753652.167400  8420753652.055518  -0.030504         0.111882   -63.5          -0.001436  -99999.999999  -999.9  -999.9  
01310  2007-09-30T18:51:07.500  273.7855034722  244450332.682349     11858.897895  2007-09-30T18:35:02.413  7166662747.006852       0.000000  8420753652.862300  8420753652.746618  -0.030499         0.115682   -63.5          -0.012554  -99999.999999  -999.9  -999.9  
01311  2007-09-30T18:51:08.500  273.7855150462  244450333.682349     11859.588940  2007-09-30T18:35:03.413  7166662747.006852       0.000000  8420753653.551500  8420753653.437094  -0.030494         0.114407   -63.5           0.017982  -99999.999999  -999.9  -999.9  
01312  2007-09-30T18:51:09.500  273.7855266203  244450334.682349     11860.279828  2007-09-30T18:35:04.413  7166662747.006852       0.000000  8420753654.246900  8420753654.126946  -0.030490         0.119953   -63.5          -0.004972  -99999.999999  -999.9  -999.9  
01313  2007-09-30T18:51:10.500  273.7855381944  244450335.682349     11860.970560  2007-09-30T18:35:05.413  7166662747.006852       0.000000  8420753654.933600  8420753654.816176  -0.030485         0.117424   -63.5           0.001445  -99999.999999  -999.9  -999.9  
01314  2007-09-30T18:51:11.500  273.7855497685  244450336.682349     11861.661137  2007-09-30T18:35:06.413  7166662747.006852       0.000000  8420753655.617800  8420753655.504783  -0.030480         0.113017   -63.5          -0.005654  -99999.999999  -999.9  -999.9  
01315  2007-09-30T18:51:12.500  273.7855613425  244450337.682349     11862.351557  2007-09-30T18:35:07.413  7166662747.006852       0.000000  8420753656.302700  8420753656.192768  -0.030476         0.109932   -63.5           0.004654  -99999.999999  -999.9  -999.9  
